EmployeeID,Age,Gender,Department,YearsOfExperience,EducationLevel,Salary,PerformanceRating,Skills,Certification
1661,40,Female,IT,6,3,147230,1,Data Analysis,Certified
1662,43,Female,Sales,8,3,104861,4,Data Analysis,Not Certified
1663,58,Female,IT,10,5,100976,5,Machine Learning,Not Certified
1664,53,Female,Sales,2,4,123758,3,C++,Not Certified
1665,24,Male,IT,9,5,87300,3,Python,Certified
1666,49,Female,Marketing,11,5,56951,1,Python,Not Certified
1667,31,Male,IT,4,4,135414,3,Machine Learning,Not Certified
1668,56,Female,Operations,2,3,50264,5,Data Analysis,Not Certified
1669,50,Female,Sales,14,4,49121,2,SQL,Certified
1670,36,Female,Finance,4,1,114351,1,C++,Not Certified
1671,54,Female,Operations,9,5,80539,4,Machine Learning,Not Certified
1672,28,Male,Sales,0,5,139799,3,C++,Not Certified
1673,33,Female,Sales,13,4,60311,5,Data Analysis,Not Certified
1674,51,Female,Finance,10,5,72397,3,Data Analysis,Not Certified
1675,42,Male,Marketing,3,3,49749,4,SQL,Certified
1676,52,Male,Operations,5,5,59218,5,SQL,Certified
1677,45,Female,Finance,1,4,111069,4,Python,Not Certified
1678,41,Male,Finance,12,3,81591,5,C++,Not Certified
1679,58,Male,Marketing,6,3,74133,2,C++,Not Certified
1680,25,Male,Operations,7,5,74867,5,Data Analysis,Certified
1681,49,Female,Finance,0,4,31316,4,Python,Certified
1682,41,Male,Marketing,12,5,67972,1,Machine Learning,Certified
1683,45,Female,Operations,3,1,116924,2,C++,Certified
1684,53,Female,IT,10,1,109048,3,Python,Not Certified
1685,57,Female,Sales,3,3,96220,2,Python,Not Certified
1686,55,Female,Marketing,12,5,122700,2,Data Analysis,Not Certified
1687,57,Male,Sales,4,1,134744,3,Python,Not Certified
1688,23,Female,IT,13,2,107271,5,SQL,Certified
1689,36,Male,Finance,11,1,131391,2,SQL,Not Certified
1690,55,Female,Finance,11,5,72635,2,Java,Certified
1691,57,Male,Operations,3,5,81265,1,Data Analysis,Certified
1692,27,Female,Marketing,8,1,80109,1,Machine Learning,Not Certified
1693,60,Male,Marketing,6,5,134082,4,Java,Certified
1694,33,Female,Operations,12,5,78797,3,SQL,Certified
1695,24,Female,Sales,1,2,38079,5,Java,Not Certified
1696,39,Male,Finance,0,3,90887,5,Data Analysis,Certified
1697,61,Female,Finance,8,5,52412,4,Data Analysis,Certified
1698,42,Female,Marketing,0,4,65862,5,Python,Not Certified
1699,36,Female,Marketing,5,3,114727,5,C++,Certified
1700,54,Male,Operations,14,3,44821,1,Python,Certified
1701,56,Female,IT,14,4,103118,5,Data Analysis,Not Certified
1702,47,Female,Sales,1,1,104548,5,SQL,Certified
1703,29,Male,IT,3,2,63655,4,Machine Learning,Not Certified
1704,57,Male,IT,5,5,74688,4,SQL,Certified
1705,51,Male,Marketing,4,1,134319,2,Python,Certified
1706,44,Male,Marketing,10,4,84576,5,Machine Learning,Not Certified
1707,35,Male,Marketing,5,2,110066,5,Data Analysis,Not Certified
1708,35,Female,IT,2,2,115913,5,SQL,Certified
1709,23,Female,Sales,4,2,82236,1,Data Analysis,Not Certified
1710,58,Female,Marketing,1,4,145563,5,Machine Learning,Certified
1711,26,Male,Finance,6,1,75221,1,Machine Learning,Not Certified
1712,59,Female,Sales,2,5,117189,2,SQL,Certified
1713,35,Male,Finance,0,2,135812,3,Data Analysis,Certified
1714,60,Male,Sales,13,2,115916,5,Java,Certified
1715,46,Female,Marketing,7,1,96092,4,Data Analysis,Certified
1716,41,Male,Operations,7,2,84445,4,Machine Learning,Certified
1717,23,Male,Marketing,2,2,122326,5,Data Analysis,Not Certified
1718,60,Female,IT,12,4,38900,1,Python,Not Certified
1719,27,Male,IT,6,3,63485,4,Java,Certified
1720,38,Male,Sales,8,1,131969,4,C++,Certified
1721,46,Female,IT,7,1,43891,2,Python,Not Certified
1722,49,Male,Marketing,2,1,138640,2,C++,Not Certified
1723,23,Male,Finance,14,4,45014,2,SQL,Not Certified
1724,56,Female,Marketing,12,4,102083,4,C++,Not Certified
1725,58,Female,Sales,1,5,67964,4,Data Analysis,Not Certified
1726,26,Female,IT,12,4,81171,5,C++,Certified
1727,22,Female,Finance,9,1,125468,5,Machine Learning,Certified
1728,61,Male,Operations,6,5,74739,1,Python,Not Certified
1729,33,Male,Finance,6,3,146871,4,Python,Not Certified
1730,57,Female,Finance,8,2,115799,5,C++,Not Certified
1731,44,Male,Marketing,4,2,114856,5,Python,Not Certified
1732,52,Male,Operations,3,5,143520,2,Machine Learning,Not Certified
1733,32,Female,Sales,7,3,73374,2,Python,Not Certified
1734,31,Female,Sales,13,2,69459,2,C++,Not Certified
1735,24,Male,Finance,3,5,37045,3,Java,Not Certified
1736,35,Female,Finance,3,4,73255,5,Java,Not Certified
1737,37,Female,IT,11,1,81965,2,SQL,Certified
1738,31,Female,Operations,13,3,31237,2,Python,Not Certified
1739,50,Male,Finance,11,2,138613,4,C++,Not Certified
1740,31,Female,IT,1,1,149529,2,Python,Certified
1741,33,Male,Operations,12,5,82195,4,Data Analysis,Certified
1742,51,Male,Sales,14,2,134776,1,Machine Learning,Certified
1743,22,Male,IT,0,1,147775,2,Python,Not Certified
1744,26,Female,Operations,3,4,66326,4,Python,Not Certified
1745,41,Female,IT,6,3,35293,2,Java,Not Certified
1746,29,Female,Finance,11,5,55274,1,Machine Learning,Not Certified
1747,33,Female,Marketing,8,2,49237,2,C++,Certified
1748,22,Female,Sales,8,4,123920,4,Python,Not Certified
1749,41,Male,Finance,11,3,126529,1,Java,Not Certified
1750,49,Male,Finance,9,3,108347,1,SQL,Certified
1751,58,Male,Operations,14,4,48229,1,Machine Learning,Not Certified
1752,58,Female,IT,0,2,134666,3,Java,Not Certified
1753,33,Male,Sales,4,3,108847,4,Java,Not Certified
1754,58,Male,Finance,6,5,118576,3,Java,Not Certified
1755,49,Female,Operations,12,1,86718,1,Python,Certified
1756,36,Female,Sales,6,5,98718,3,Python,Certified
1757,27,Male,IT,9,3,142602,2,SQL,Certified
1758,41,Male,Finance,5,1,79615,3,Data Analysis,Certified
1759,35,Female,Finance,10,4,148548,5,Data Analysis,Not Certified
1760,23,Female,Finance,9,1,101296,1,Data Analysis,Not Certified
1761,30,Female,Sales,3,1,102796,1,Machine Learning,Not Certified
1762,58,Female,Sales,2,1,128754,4,Machine Learning,Certified
1763,41,Male,Sales,11,3,142011,2,SQL,Certified
1764,47,Male,Sales,12,2,31915,4,Machine Learning,Certified
1765,50,Female,Operations,8,3,104651,3,Data Analysis,Not Certified
1766,22,Male,Marketing,14,2,82774,5,Data Analysis,Not Certified
1767,56,Male,Operations,11,4,37076,5,Java,Certified
1768,27,Female,Finance,12,4,110350,5,Machine Learning,Certified
1769,58,Male,Operations,9,4,63083,5,Python,Not Certified
1770,26,Male,IT,3,4,83918,2,Python,Not Certified
1771,54,Male,Sales,7,4,34793,3,Java,Not Certified
1772,35,Female,IT,12,5,80528,5,Java,Certified
1773,33,Female,IT,0,3,147503,1,Java,Certified
1774,41,Male,Finance,6,2,96798,3,Python,Certified
1775,45,Female,Sales,11,4,39319,2,Data Analysis,Certified
1776,55,Female,IT,5,5,43194,5,Java,Not Certified
1777,46,Female,Finance,12,5,49309,2,SQL,Not Certified
1778,50,Male,Sales,11,5,88396,5,Java,Not Certified
1779,60,Male,Marketing,0,3,124296,1,C++,Certified
1780,52,Female,Finance,14,4,56998,3,Java,Not Certified
1781,44,Male,Operations,3,5,33468,1,Python,Not Certified
1782,59,Male,Sales,11,5,142178,5,Machine Learning,Not Certified
1783,41,Male,IT,14,4,42651,4,Java,Not Certified
1784,44,Male,IT,13,3,50405,3,Machine Learning,Not Certified
1785,37,Male,Operations,4,5,44482,2,C++,Certified
1786,29,Female,Operations,10,2,34409,5,SQL,Not Certified
1787,42,Male,IT,7,1,96083,1,Machine Learning,Not Certified
1788,22,Male,Sales,14,1,133195,4,Data Analysis,Certified
1789,29,Male,Finance,3,1,115443,5,Java,Certified
1790,50,Female,Operations,2,3,53426,2,C++,Not Certified
1791,53,Female,Operations,1,5,138025,1,C++,Not Certified
1792,59,Female,Operations,3,1,84757,3,Machine Learning,Not Certified
1793,26,Male,Marketing,10,1,44436,4,SQL,Not Certified
1794,43,Female,Sales,9,4,46490,5,Python,Certified
1795,55,Female,Sales,13,5,82136,5,Java,Not Certified
1796,22,Female,Sales,12,5,58962,5,C++,Certified
1797,47,Female,Sales,3,4,133772,5,SQL,Not Certified
1798,31,Male,Sales,12,5,59288,1,Data Analysis,Not Certified
1799,51,Female,IT,9,2,52236,3,C++,Not Certified
1800,39,Female,Operations,4,3,44923,2,SQL,Certified
1801,38,Male,IT,12,4,96786,4,Python,Not Certified
1802,47,Male,Marketing,6,1,85891,5,Python,Not Certified
1803,29,Female,Finance,8,5,43264,5,C++,Certified
1804,61,Male,Operations,1,2,97147,3,C++,Not Certified
1805,33,Female,Marketing,4,2,37928,3,Machine Learning,Certified
1806,48,Male,IT,10,3,64558,1,Java,Not Certified
1807,29,Male,Finance,9,2,86369,1,SQL,Certified
1808,46,Female,Marketing,8,5,96403,1,C++,Certified
1809,25,Male,Finance,11,5,127225,4,Java,Certified
1810,54,Female,Marketing,13,2,147457,1,Machine Learning,Not Certified
1811,22,Male,IT,12,5,75213,5,Java,Certified
1812,40,Female,Finance,2,5,128631,1,C++,Certified
1813,52,Male,Marketing,0,1,33816,4,Python,Not Certified
1814,37,Male,IT,1,4,128162,1,SQL,Certified
1815,35,Male,Operations,13,5,65916,1,SQL,Not Certified
1816,26,Male,IT,5,5,77838,5,Python,Not Certified
1817,47,Male,IT,4,3,41573,5,C++,Certified
1818,49,Female,Operations,0,4,73334,5,SQL,Certified
1819,23,Male,IT,0,4,114475,1,C++,Not Certified
1820,27,Female,Operations,10,4,95364,5,Machine Learning,Certified
1821,30,Female,Operations,3,2,43157,3,C++,Certified
1822,54,Female,Operations,11,1,39322,2,Java,Certified
1823,46,Male,Marketing,14,1,149024,2,Python,Certified
1824,34,Female,Finance,3,3,32482,5,C++,Not Certified
1825,30,Male,Marketing,14,4,65867,4,Machine Learning,Not Certified
1826,34,Female,Operations,5,4,139816,5,Data Analysis,Certified
1827,52,Female,Finance,5,5,109211,5,Python,Not Certified
1828,32,Female,Finance,9,2,125956,1,SQL,Certified
1829,25,Female,Operations,13,2,138052,4,Java,Certified
1830,55,Female,Finance,5,3,107271,5,SQL,Certified
1831,59,Male,Finance,0,1,109386,3,Machine Learning,Certified
1832,25,Female,Marketing,9,4,36732,2,Machine Learning,Not Certified
1833,59,Female,Finance,8,3,70753,3,SQL,Certified
1834,40,Male,Operations,10,2,141004,3,Python,Not Certified
1835,27,Male,Sales,6,2,134358,3,SQL,Certified
1836,55,Male,Sales,6,2,145256,4,C++,Not Certified
1837,39,Female,Sales,10,4,64422,4,SQL,Not Certified
1838,34,Female,Operations,6,4,128267,4,Java,Not Certified
1839,44,Female,Sales,1,4,106964,2,Java,Not Certified
1840,40,Female,Marketing,1,5,86284,1,Data Analysis,Certified
1841,32,Female,Operations,5,1,41311,5,Java,Not Certified
1842,22,Female,Operations,6,2,99269,5,SQL,Certified
1843,45,Male,Operations,2,2,147917,1,Java,Not Certified
1844,28,Male,Finance,12,5,69579,5,Python,Not Certified
1845,46,Female,Finance,3,2,103878,3,Java,Not Certified
1846,42,Female,Finance,13,2,106000,2,C++,Certified
1847,36,Female,IT,11,4,78514,5,Python,Not Certified
1848,22,Female,Marketing,2,4,75311,2,Data Analysis,Certified
1849,33,Female,Operations,6,1,40300,1,C++,Certified
1850,28,Male,Operations,6,2,95375,5,SQL,Certified
1851,36,Male,Finance,3,3,64563,2,SQL,Not Certified
1852,42,Female,Operations,12,2,78960,3,SQL,Not Certified
1853,40,Male,Operations,6,2,109244,3,C++,Not Certified
1854,50,Female,Sales,4,1,58090,1,C++,Not Certified
1855,46,Female,Operations,0,3,144687,4,C++,Not Certified
1856,54,Female,IT,9,2,136844,5,Python,Not Certified
1857,53,Male,Finance,3,3,46328,3,Machine Learning,Not Certified
1858,56,Male,Marketing,6,4,56654,3,Python,Certified
1859,59,Female,Marketing,12,4,36214,1,SQL,Not Certified
1860,47,Male,Sales,14,3,87740,3,Machine Learning,Certified
1861,32,Male,Marketing,1,2,94949,5,Java,Certified
1862,56,Female,Marketing,1,3,68913,1,SQL,Not Certified
1863,29,Male,Finance,0,3,57552,2,Data Analysis,Not Certified
1864,35,Male,Finance,1,4,65377,1,Python,Certified
1865,31,Female,IT,9,3,55734,5,C++,Certified
1866,23,Female,Sales,13,5,120257,5,Python,Not Certified
1867,30,Male,Marketing,7,5,48610,2,C++,Certified
1868,24,Female,IT,10,4,87607,1,Machine Learning,Certified
1869,42,Male,Sales,7,2,109158,5,Data Analysis,Certified
1870,47,Female,Marketing,7,2,58875,5,Machine Learning,Certified
1871,29,Female,Marketing,14,4,85082,2,Data Analysis,Not Certified
1872,23,Female,Finance,0,2,53226,4,Python,Not Certified
1873,27,Female,Operations,0,1,57677,1,C++,Certified
1874,49,Male,Sales,11,5,40298,5,Machine Learning,Certified
1875,50,Female,Marketing,9,1,65848,3,Data Analysis,Certified
1876,47,Female,Sales,3,1,129291,2,SQL,Not Certified
1877,46,Female,IT,5,1,93654,4,SQL,Not Certified
1878,33,Male,IT,7,4,47744,4,Machine Learning,Certified
1879,26,Male,Operations,12,1,53434,2,C++,Certified
1880,55,Female,Marketing,1,3,135850,4,Machine Learning,Certified
1881,58,Female,Finance,12,2,78001,5,Python,Not Certified
1882,36,Female,Marketing,2,4,97262,4,Data Analysis,Certified
1883,57,Female,Sales,5,3,89633,1,Python,Certified
1884,36,Female,IT,9,3,78917,3,SQL,Certified
1885,44,Female,Sales,3,5,109804,5,Data Analysis,Certified
1886,27,Male,Operations,11,5,76745,2,Machine Learning,Certified
1887,42,Female,IT,1,3,30907,3,Python,Not Certified
1888,44,Female,Finance,6,5,121295,5,Java,Not Certified
1889,37,Female,IT,3,2,147512,3,C++,Not Certified
1890,36,Female,Marketing,7,2,88602,4,C++,Certified
1891,46,Female,Marketing,7,5,43764,2,Java,Not Certified
1892,57,Female,IT,6,1,54409,2,SQL,Certified
1893,32,Male,Operations,9,3,38390,1,Data Analysis,Not Certified
1894,36,Male,Marketing,8,2,60172,4,C++,Not Certified
1895,25,Male,Marketing,3,5,130759,1,Java,Certified
1896,42,Male,Finance,6,5,133512,1,Machine Learning,Certified
1897,34,Male,IT,9,2,70542,4,Java,Certified
1898,43,Male,Marketing,9,2,77324,5,SQL,Not Certified
1899,40,Female,Operations,14,1,78196,1,SQL,Certified
1900,55,Female,Sales,11,5,98901,3,Python,Not Certified
1901,35,Female,IT,0,5,55836,5,C++,Not Certified
1902,25,Female,Finance,3,4,124090,4,Python,Not Certified
1903,48,Female,Marketing,1,1,51663,2,Java,Certified
1904,50,Female,Operations,8,2,35951,5,Data Analysis,Certified
1905,49,Male,IT,4,2,45175,1,Data Analysis,Certified
1906,56,Female,Operations,2,3,41027,3,SQL,Not Certified
1907,29,Male,Operations,3,2,137809,4,Data Analysis,Not Certified
1908,37,Male,Finance,5,5,105630,2,Data Analysis,Certified
1909,57,Female,IT,9,2,118617,3,Data Analysis,Not Certified
1910,51,Female,Marketing,0,5,42167,2,Java,Not Certified
1911,39,Female,Finance,6,5,104305,4,Data Analysis,Not Certified
1912,23,Female,Marketing,7,1,53060,5,Machine Learning,Certified
1913,34,Female,Sales,6,2,96556,1,Data Analysis,Not Certified
1914,25,Female,Operations,6,1,107381,4,Data Analysis,Not Certified
1915,47,Female,Sales,8,5,132148,3,Python,Certified
1916,46,Male,Operations,12,2,131877,5,Java,Certified
1917,51,Female,Finance,3,2,40485,2,SQL,Certified
1918,32,Female,Marketing,13,1,133746,5,Python,Certified
1919,28,Male,Marketing,6,1,103450,5,C++,Certified
1920,52,Female,Finance,8,5,136255,3,Java,Certified
1921,31,Female,IT,14,5,38802,1,Machine Learning,Not Certified
1922,60,Male,Sales,4,2,136824,5,Java,Not Certified
1923,34,Female,Sales,1,2,63314,5,C++,Not Certified
1924,52,Female,Marketing,14,4,78298,1,C++,Not Certified
1925,28,Female,Marketing,4,4,49565,1,C++,Certified
1926,57,Female,Marketing,3,3,123153,2,SQL,Not Certified
1927,41,Female,Finance,7,5,137302,2,Data Analysis,Certified
1928,25,Female,IT,14,3,121145,1,Java,Certified
1929,28,Male,Sales,4,3,74233,4,Data Analysis,Not Certified
1930,22,Female,Operations,8,1,115907,1,Data Analysis,Not Certified
1931,34,Female,Finance,8,1,78384,2,Machine Learning,Certified
1932,43,Male,Sales,2,4,82485,3,C++,Certified
1933,42,Male,IT,12,3,114660,3,SQL,Certified
1934,43,Female,Finance,9,4,108253,5,Machine Learning,Certified
1935,49,Male,Sales,14,5,92970,3,Python,Not Certified
1936,30,Female,Finance,5,2,143729,2,SQL,Certified
1937,47,Female,Sales,5,1,67669,3,Data Analysis,Not Certified
1938,30,Male,Sales,3,5,56272,4,SQL,Certified
1939,36,Female,IT,10,5,41842,1,C++,Certified
1940,31,Female,Operations,12,1,94099,1,Python,Certified
1941,45,Male,IT,9,1,134012,2,C++,Not Certified
1942,29,Male,Sales,2,3,32082,5,Python,Certified
1943,45,Male,Finance,0,4,83804,1,Machine Learning,Not Certified
1944,37,Male,IT,11,5,56261,3,Data Analysis,Not Certified
1945,47,Female,Operations,6,3,116506,4,Python,Not Certified
1946,48,Male,Sales,14,3,39795,5,Python,Certified
1947,58,Male,IT,14,5,75309,5,Python,Not Certified
1948,25,Male,IT,4,5,91456,5,SQL,Not Certified
1949,45,Male,IT,13,2,128564,1,Machine Learning,Certified
1950,40,Male,IT,9,4,50180,5,SQL,Certified
1951,57,Female,Finance,14,5,93288,2,Data Analysis,Not Certified
1952,60,Male,Operations,6,1,76335,3,Python,Not Certified
1953,31,Female,Operations,0,2,122887,4,Machine Learning,Certified
1954,46,Male,Sales,7,4,134286,3,Machine Learning,Not Certified
1955,39,Male,Marketing,2,1,63268,2,Java,Not Certified
1956,40,Male,Finance,6,1,96551,2,Data Analysis,Not Certified
1957,57,Male,Sales,11,4,138829,3,Machine Learning,Certified
1958,31,Male,Sales,2,2,54489,1,Python,Not Certified
1959,54,Male,IT,13,1,89398,2,Python,Certified
1960,26,Male,Marketing,2,3,132267,5,Machine Learning,Certified
1961,56,Male,Marketing,9,4,84470,4,SQL,Certified
1962,55,Female,Finance,8,4,107402,4,Data Analysis,Not Certified
1963,54,Male,Marketing,12,5,140551,2,Python,Certified
1964,42,Female,Sales,1,2,131010,5,Machine Learning,Not Certified
1965,38,Male,Marketing,13,3,110808,3,Python,Certified
1966,43,Female,Marketing,3,3,62161,4,Machine Learning,Not Certified
1967,58,Male,Operations,5,5,97635,5,Data Analysis,Not Certified
1968,36,Male,Sales,13,1,101922,5,Machine Learning,Not Certified
1969,56,Male,Marketing,2,1,100874,1,Java,Certified
1970,49,Female,Marketing,11,3,147253,2,Machine Learning,Not Certified
1971,28,Female,IT,9,2,90361,5,Machine Learning,Not Certified
1972,53,Female,Marketing,13,1,103836,3,Data Analysis,Certified
1973,32,Female,Marketing,9,4,90766,4,Machine Learning,Certified
1974,31,Male,Operations,6,5,51400,1,Data Analysis,Not Certified
1975,30,Male,Sales,6,2,54641,3,Java,Certified
1976,35,Male,Finance,14,1,82233,4,Data Analysis,Certified
1977,34,Female,Sales,4,3,99833,2,Python,Certified
1978,46,Male,IT,2,5,49332,3,Data Analysis,Not Certified
1979,23,Female,Sales,1,1,136709,4,Java,Certified
1980,56,Female,Marketing,14,3,143398,1,C++,Not Certified
1981,28,Female,IT,14,1,45201,4,Machine Learning,Certified
1982,42,Female,Sales,3,5,75382,5,Data Analysis,Certified
1983,39,Female,IT,13,4,76129,1,Machine Learning,Not Certified
1984,24,Male,Finance,14,4,63808,3,SQL,Certified
1985,60,Female,Sales,12,3,108346,2,Python,Certified
1986,32,Female,Marketing,3,4,103524,1,Python,Certified
1987,60,Male,IT,10,5,86625,1,SQL,Certified
1988,45,Female,Operations,7,3,70327,1,SQL,Not Certified
1989,40,Female,IT,7,1,145675,4,Data Analysis,Not Certified
1990,25,Male,Operations,12,2,49579,5,SQL,Not Certified
1991,47,Male,Marketing,4,1,51483,2,C++,Not Certified
1992,59,Male,Finance,12,5,30503,2,Machine Learning,Not Certified
1993,53,Female,Operations,5,3,100880,5,Machine Learning,Not Certified
1994,60,Male,Finance,7,1,38947,4,Java,Not Certified
1995,57,Male,IT,14,3,39533,4,SQL,Certified
1996,61,Male,Marketing,0,4,77576,5,SQL,Not Certified
1997,58,Female,Operations,4,2,70916,5,C++,Not Certified
1998,54,Male,IT,3,5,76923,3,Python,Not Certified
1999,57,Female,Sales,3,1,85162,4,Python,Certified
2000,24,Female,IT,10,2,110729,1,Machine Learning,Not Certified
2001,30,Male,Finance,1,5,96917,2,Machine Learning,Not Certified
2002,29,Female,Marketing,9,5,37012,4,Data Analysis,Not Certified
2003,54,Female,Marketing,0,4,45213,5,C++,Certified
2004,27,Male,IT,13,3,57563,1,Java,Not Certified
2005,60,Female,Sales,14,3,45212,3,Java,Certified
2006,25,Male,Finance,5,2,125660,3,C++,Certified
